_id,customer_id,site_id,building_id,asset_id,asset_no,status,category,type,make,model,serial,level,area,service_status,age,last_test_result,is_active,createdAt,updatedAt,__v,acquisition_cost,criticality_level,current_value,capacity_specifications,energy_rating,last_service_date,next_service_due,notes,qr_code,service_contractor,warranty_expiry,device_id,refrigerant,owner,da19_life_expectancy,installation_date,last_test_date,purchase_cost,current_book_value,weight,current_book_value_aud,date_of_installation,purchase_cost_aud,weight_kgs,refrigerant_consumption,refrigerant_capacity,floor_id
68e243b840665be209209fa3,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14872,VAV-07-EAST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006022,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5315,3721,180,,,,,0.0,,
68e243b840665be209209fa4,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14873,VAV-07-EAST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006021,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2727,1909,181,,,,,0.0,,
68e243b840665be209209fa5,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14874,VAV-07-EAST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006020,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1462,1023,182,,,,,0.0,,
68e243b840665be209209fa6,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14875,VAV-07-EAST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006019,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4220,2954,183,,,,,0.0,,
68e243b840665be209209fa8,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14877,VAV-07-EAST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006017,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5122,3585,185,,,,,0.0,,
68e243b840665be209209fa7,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14876,VAV-07-EAST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006018,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,8719,6103,184,,,,,0.0,,
68e243b840665be209209fa9,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14878,VAV-08-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 07,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006048,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2869,2008,186,,,,,0.0,,
68e243b840665be209209faa,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14879,VAV-08-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006047,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1625,1138,187,,,,,0.0,,
68e243b840665be209209fab,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14880,VAV-08-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006046,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,8352,5846,188,,,,,0.0,,
68e243b840665be209209fac,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14881,VAV-08-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006045,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9875,6913,189,,,,,0.0,,
68e243b840665be209209fad,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14882,VAV-08-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006044,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6184,4329,190,,,,,0.0,,
68e243b840665be209209faf,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14884,VAV-08-WEST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006042,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1824,1277,192,,,,,0.0,,
68e243b840665be209209fae,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14883,VAV-08-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006043,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1730,1211,191,,,,,0.0,,
68e243b840665be209209fb0,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14885,VAV-08-WEST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006041,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3193,2235,193,,,,,0.0,,
68e243b840665be209209fb1,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14886,VAV-08-EAST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006040,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7082,4957,194,,,,,0.0,,
68e243b840665be209209fb2,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14887,VAV-08-EAST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006039,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2685,1880,195,,,,,0.0,,
68e243b840665be209209fb3,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14888,VAV-08-EAST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006038,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7532,5272,196,,,,,0.0,,
68e243b840665be209209fb4,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14889,VAV-08-EAST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006037,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4944,3461,197,,,,,0.0,,
68e243b840665be209209fb6,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14891,VAV-08-EAST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006035,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6501,4551,199,,,,,0.0,,
68e243b840665be209209fb5,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14890,VAV-08-EAST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.329Z,2025-10-05T10:08:56.329Z,,,Good,,,,,,,,,,3006036,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6431,4502,198,,,,,0.0,,
68e243b840665be209209fb8,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14893,VAV-08-EAST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3006033,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5921,4145,201,,,,,0.0,,
68e243b840665be209209fb7,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14892,VAV-08-EAST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3006034,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,8851,6196,200,,,,,0.0,,
68e243b840665be209209fb9,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14894,VAV-09-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 08,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009016,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3788,2652,202,,,,,0.0,,
68e243b840665be209209fba,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14895,VAV-09-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009015,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7138,4997,203,,,,,0.0,,
68e243b840665be209209fbb,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14896,VAV-09-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009014,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9247,6473,204,,,,,0.0,,
68e243b840665be209209fc0,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14901,VAV-09-WEST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009009,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3394,2376,209,,,,,0.0,,
68e243b840665be209209fc1,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14902,VAV-01-EAST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3002027,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5111,3578,210,,,,,0.0,,
68e243b840665be209209fc3,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14904,VAV-09-EAST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009007,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4455,3119,212,,,,,0.0,,
68e243b840665be209209fbc,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14897,VAV-09-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009013,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9799,6859,205,,,,,0.0,,
68e243b840665be209209fbe,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14899,VAV-09-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009011,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7052,4936,207,,,,,0.0,,
68e243b840665be209209fbd,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14898,VAV-09-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009012,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7001,4901,206,,,,,0.0,,
68e243b840665be209209fbf,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14900,VAV-09-WEST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009010,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7606,5324,208,,,,,0.0,,
68e243b840665be209209fc2,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14903,VAV-09-EAST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009008,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1233,863,211,,,,,0.0,,
68e243b840665be209209fc4,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14905,VAV-09-EAST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009006,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4245,2972,213,,,,,0.0,,
68e243b840665be209209fc6,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14907,VAV-09-EAST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009004,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4860,3402,215,,,,,0.0,,
68e243b840665be209209fc5,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14906,VAV-09-EAST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009005,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1435,1005,214,,,,,0.0,,
68e243b840665be209209fc7,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14908,VAV-09-EAST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009003,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6662,4663,216,,,,,0.0,,
68e243b840665be209209fc8,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14909,VAV-09-EAST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009002,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3165,2216,217,,,,,0.0,,
68e243b840665be209209fc9,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14910,VAV-09-EAST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009001,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7858,5501,218,,,,,0.0,,
68e243b840665be209209fcc,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14913,VAV-10-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009030,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7483,5238,221,,,,,0.0,,
68e243b840665be209209fca,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14911,VAV-10-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 09,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009032,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-03-19T18:30:00.000Z,8248,5774,219,,,,,0.0,,
68e243b840665be209209fcb,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14912,VAV-10-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009031,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1203,842,220,,,,,0.0,,
68e243b840665be209209fcd,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14914,VAV-10-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009029,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5561,3893,222,,,,,0.0,,
68e243b840665be209209fce,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14915,VAV-10-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009028,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5190,3633,223,,,,,0.0,,
68e243b840665be209209fcf,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14916,VAV-10-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009027,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7255,5079,224,,,,,0.0,,
68e243b840665be209209fd0,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14917,VAV-10-WEST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009026,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2035,1425,225,,,,,0.0,,
68e243b840665be209209fd2,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14919,VAV-10-EAST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009024,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2321,1625,227,,,,,0.0,,
68e243b840665be209209fd1,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14918,VAV-10-WEST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 10,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.330Z,2025-10-05T10:08:56.330Z,,,Good,,,,,,,,,,3009025,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,8241,5769,226,,,,,0.0,,
